date,active_addresses,tx_count,mvrv,sopr,hash_rate
2022-08-10,1035793.0,270675.0,1.0759139065736036,1.039570913448136,207.2844147538705
2022-08-11,1002846.0,284126.0,1.11932509984721,0.96477542080902,196.07985092206283
2022-08-12,948381.0,269215.0,1.1016348338855682,1.0205414975972658,215.68783561090487
2022-08-13,834925.0,239894.0,1.1264215595559535,0.9829915017906292,194.67928145149756
2022-08-14,811197.0,202156.0,1.124931397414645,0.9943004964046592,186.27585857764186
2022-08-15,922140.0,245572.0,1.1144792865221151,0.9884691061908,203.082702308532
2022-08-16,1020819.0,269531.0,1.1003763900735335,1.005756845328568,207.2844147538705
2022-08-17,915870.0,255933.0,1.08835653636283,0.9766043951528044,180.673576661738
2022-08-18,1009836.0,292682.0,1.0759161097512158,1.0017396547201471,202.44735427677864
2022-08-19,982140.0,276337.0,1.0030393526727408,0.9654164119610186,250.86715056061092
2022-08-20,841648.0,226096.0,0.9750805790293651,0.9888205076712244,209.9955358811957
2022-08-21,753797.0,201437.0,0.9847061243553755,0.970616870466839,205.76743851073448
2022-08-22,880923.0,250080.0,0.9805738234580926,0.9486669310993582,204.35807136758928
2022-08-23,930754.0,257650.0,0.9861320802728193,0.9614083405497484,242.4109537902015
2022-08-24,930584.0,260385.0,0.9894343246488014,0.9618249102288884,205.76743851073448
2022-08-25,898274.0,255143.0,0.9967482101986487,0.9552254403516968,224.0891971652116
2022-08-26,937226.0,265467.0,0.9766646355403188,0.9765320243002122,248.04841830380786
2022-08-27,830874.0,221784.0,0.9296821119499229,0.9780419565077968,204.35807136758928
2022-08-28,776186.0,204472.0,0.9230151747103708,1.005296313697577,226.9079294220147
2022-08-29,939245.0,253563.0,0.9236710008669106,0.98523736221343,221.2704649084084
2022-08-30,951380.0,263101.0,0.9312373868875572,0.9076477950057136,228.31729453567272
2022-08-31,916812.0,258575.0,0.9353778083655635,0.9613584506616772,220.51524703199772
2022-09-01,969786.0,270341.0,0.92484513504057,0.9516728420039008,212.50310741825652
2022-09-02,996822.0,270262.0,0.9313277433815903,0.9407383804540848,198.64420906016542
2022-09-03,916603.0,235843.0,0.9198643579244337,0.9898733403996228,226.36200577634776
2022-09-04,774639.0,206295.0,0.918311961114404,1.0105267415978652,258.6994367568429
2022-09-05,942780.0,253103.0,0.9177351318067238,0.9703352602283224,235.60127208754972
2022-09-06,927513.0,267063.0,0.9095513147158871,0.92828727066566,218.66261829239127
2022-09-07,951645.0,264285.0,0.8788102703388889,0.9700590750087332,224.822129166526
2022-09-08,947648.0,266823.0,0.89542892304048,0.9300292198840264,195.56445362309807
2022-09-09,1021884.0,286018.0,0.9653638239749408,0.9545362022120976,226.36200577634776
2022-09-10,873305.0,240963.0,0.9940886556335139,0.972187876450817,241.76078296168447
2022-09-11,871675.0,225743.0,1.0038276240364885,0.9713266781283324,281.7975992087124
2022-09-12,989815.0,269113.0,1.029169361074969,0.9830182200954222,235.60127208754972
2022-09-13,948189.0,259359.0,1.000247472545667,0.9090269463861615,212.2377716665518
2022-09-14,977568.0,269647.0,0.9436063288808357,0.9762637993808444,202.30889895543612
2022-09-15,953771.0,277597.0,0.9332594985329785,0.9247252449227104,234.16856849770647
2022-09-16,933213.0,260328.0,0.9205433595227184,0.9723654756842416,203.90188369419252
2022-09-17,918990.0,245261.0,0.9326260167793423,0.9570622923903168,270.80718996234987
2022-09-18,775872.0,212149.0,0.9276393074431405,0.9730746313964328,245.31945249341666
2022-09-19,912328.0,255334.0,0.8897585802672369,0.9531458395665215,207.0878508778092
2022-09-20,952698.0,268728.0,0.8978994051761076,0.9380353925623054,242.1334876036962
2022-09-21,918372.0,263619.0,0.8912980206196469,0.9579076440011473,224.61066924075269
2022-09-22,860577.0,246387.0,0.8905426398998776,0.9704705925299928,203.90188369419252
2022-09-23,968636.0,276441.0,0.892939199697067,0.962980576923207,215.05276768990277
2022-09-24,799441.0,226763.0,0.8945734480869805,0.979879646775992,232.57558605284626
2022-09-25,781165.0,208905.0,0.8899267739630539,0.9688849223034496,234.16856849770647
2022-09-26,938059.0,264276.0,0.8926282866272391,0.9731425184838594,238.9475204200796
2022-09-27,966074.0,275487.0,0.9265138610590452,0.9412805688760804,205.49486613905282
2022-09-28,849979.0,258906.0,0.8983268453736442,0.9508400670452674,234.11353383376323
2022-09-29,874705.0,266329.0,0.9113739633869843,0.9555108564710396,222.9286076727852
2022-09-30,1005499.0,292553.0,0.9177738637751678,0.9488043107215371,263.46108036655266
2022-10-01,867330.0,236007.0,0.9090193792795146,0.982967397613652,282.16837528330103
2022-10-02,852250.0,216756.0,0.9042515688977761,0.9785323468670803,244.75378544980424
2022-10-03,964012.0,268836.0,0.9092093373883045,0.9684159754818648,240.07696003696051
2022-10-04,932869.0,280235.0,0.9390080688615724,0.9497761412686996,254.10743178574072
2022-10-05,891063.0,267518.0,0.947225992506208,0.966773061165552,272.81472894736464
2022-10-06,930050.0,276491.0,0.9483699072269732,0.976792744458798,247.8716683100749
2022-10-07,936123.0,270954.0,0.9301290404117833,1.002145687837653,266.5789632268233
2022-10-08,815047.0,235954.0,0.9183181395954649,0.9114906599738511,272.81472894736464
2022-10-09,787417.0,214993.0,0.9164694564926265,0.9846494122787276,246.31272575750185
2022-10-10,896218.0,253025.0,0.9108542337475086,0.9468627970063264,282.81894666601494
2022-10-11,916599.0,272927.0,0.898939415736839,0.9710341102115336,277.92488276934756
2022-10-12,871140.0,260366.0,0.9026936968109917,0.8927790248018433,242.5204388933889
2022-10-13,933599.0,275214.0,0.8992337090641809,0.963104016539057,253.14177282091248
2022-10-14,984001.0,284575.0,0.9222082374503638,0.9572341872792204,276.1546591735337
2022-10-15,838678.0,241112.0,0.9044050954189802,0.9933803304064992,269.07377243763784
2022-10-16,769067.0,214703.0,0.9058763968417889,0.9644480662786856,254.91199386760644
2022-10-17,870371.0,261168.0,0.9176306458561732,0.8944818243318254,265.53332779513
2022-10-18,887194.0,258490.0,0.9204950227827002,1.0539770006562763,251.37154922509853
2022-10-19,923688.0,260354.0,0.9086973201921612,0.9642502345077818,267.303548841824
2022-10-20,893489.0,268532.0,0.9046480980662761,0.9659040610227494,256.6822149143004
2022-10-21,913925.0,266487.0,0.9026427255459067,0.9652851221054696,276.1546591735337
2022-10-22,817446.0,231911.0,0.9081224566903844,0.9015382477161736,240.750215297575
2022-10-23,803523.0,218227.0,0.9130406094631138,0.9733435332121768,274.8106648495725
2022-10-24,922514.0,266297.0,0.9169381678625471,0.9769842340104532,249.03119157743754
2022-10-25,829386.0,251891.0,0.9290684586396656,1.0030857294477935,223.39562820390148
2022-10-26,1051950.0,305561.0,0.9730533273730225,0.9740033032481222,283.8223155587801
2022-10-27,895161.0,265430.0,0.9754958514135181,1.0051017133272333,247.2000810379568
2022-10-28,925522.0,279384.0,0.9655217723002475,0.9895376686910486,291.1467629903049
2022-10-29,871729.0,251735.0,0.9842090379573164,0.9852425161776286,261.8489759010065
2022-10-30,830676.0,223333.0,0.9811560527090879,0.9745753543330844,247.2000810379568
2022-10-31,980614.0,290008.0,0.9710342400899592,0.9892754649733908,316.782326363841
2022-11-01,955117.0,273150.0,0.9711546826122393,0.9751307107929156,263.68008644048723
2022-11-02,869056.0,258761.0,0.9667543657831769,0.9897237562364536,223.39562820390148
2022-11-03,1009478.0,294320.0,0.9599709007644487,0.9912364070225518,300.30232096131056
2022-11-04,939102.0,281439.0,0.9809940535720933,1.044345176399461,236.21340989066954
2022-11-05,916525.0,253538.0,1.0102228887622597,0.9751159942465618,276.4978681272553
2022-11-06,811578.0,223686.0,1.0042779764139098,0.9647572125450296,250.8623047537192
2022-11-07,920253.0,267661.0,0.9857022773585193,0.8532864658933123,263.168681007737
2022-11-08,1051006.0,296138.0,0.9281101907850795,0.9822111921984292,297.87578574780764
2022-11-09,1076579.0,293667.0,0.833737359921492,0.9097963935205472,272.2913629163776
2022-11-10,1056871.0,294575.0,0.813317554014765,0.904030272179706,268.6364449930961
2022-11-11,964454.0,278829.0,0.8196058965392864,0.909297763992062,244.87948243907724
2022-11-12,942728.0,245106.0,0.8087337938946308,0.8471912430156061,305.1856215943707
2022-11-13,895185.0,224942.0,0.7998182878153784,0.9439819856628208,235.74218631510308
2022-11-14,954601.0,244858.0,0.7930808617839543,0.8925965792733439,224.7774351767992
2022-11-15,986709.0,281221.0,0.8123198894284236,0.8448591899496197,283.2561166862222
2022-11-16,944275.0,264899.0,0.8073740052525441,0.8670932178762113,274.1188231937887
2022-11-17,902258.0,254924.0,0.8064580341008047,0.7856527835643814,252.1893156540996
2022-11-18,955851.0,275776.0,0.8218297587291079,0.6593716305675471,254.0167759315107
2022-11-19,1113245.0,262900.0,0.8174069973587108,0.9244668035000528,268.6364449930961
2022-11-20,1013890.0,229629.0,0.8145589710498781,0.903231411314046,272.4224058222946
2022-11-21,974239.0,269034.0,0.788866047940912,0.8889914107665016,236.9496530891525
2022-11-22,931145.0,257097.0,0.7867176312069362,0.8758863365676484,231.43919690173664
2022-11-23,1057775.0,270971.0,0.8122137029261886,1.0107877095769076,258.9914831288546
2022-11-24,988182.0,250821.0,0.8192005429607174,0.9206892830481131,236.9496530891525
2022-11-25,981465.0,262820.0,0.813882435793927,0.933558963701475,225.9287407143208
2022-11-26,892687.0,230269.0,0.8178347511143036,0.8880721999076981,200.21327233466832
2022-11-27,855437.0,223392.0,0.8171686980531063,0.9542610833137783,249.80738595646903
2022-11-28,931505.0,259679.0,0.8021500836396684,0.9242447034128544,255.31784478890424
2022-11-29,955669.0,271896.0,0.8126168187812652,0.9389855633145048,240.62329142910284
2022-11-30,946754.0,272102.0,0.8379978569623346,0.906574873663897,253.48102429641932
2022-12-01,1030232.0,286994.0,0.8454557906720214,0.9551278208354784,281.03331052353735
2022-12-02,970221.0,271522.0,0.841630383831038,0.9313220923198128,229.60237905427118
2022-12-03,938854.0,249912.0,0.8421389843452355,0.9534099858450504,240.62329142910284
2022-12-04,842351.0,216703.0,0.8448803588993108,0.8971887732116718,257.1546626363697
2022-12-05,960563.0,273083.0,0.8551715746873548,0.7424814249644381,268.1755776562208
2022-12-06,941978.0,264624.0,0.8470201214184078,0.9083992390299138,230.61696369146736
2022-12-07,899850.0,266558.0,0.8412768106467323,0.9749410922903126,292.79473164825043
2022-12-08,905789.0,270258.0,0.8448474498623987,0.9274846381919,284.2832574040977
2022-12-09,946767.0,268606.0,0.8577635798323802,0.8909098765901895,258.7488346716393
2022-12-10,909506.0,231276.0,0.8563238158647103,0.997424865778953,262.15342240825663
2022-12-11,781176.0,220885.0,0.8565640948213347,0.9289105441108536,250.2373579761817
2022-12-12,905428.0,264207.0,0.849137559103823,0.9751112344152052,243.42818005164239
2022-12-13,974065.0,286344.0,0.8733862416279693,0.9285208613762552,280.87866721617564
2022-12-14,930586.0,279228.0,0.8939801657567316,0.9098896931655576,251.9396542957952
2022-12-15,897844.0,271326.0,0.8787621482187241,0.9870795449055506,236.61899967579822
2022-12-16,893040.0,258839.0,0.8551887562400505,0.9847252762419908,221.29834505580126
2022-12-17,967830.0,261183.0,0.8364320994630898,0.959345238582706,234.9167033561848
2022-12-18,783263.0,207910.0,0.8378734460502074,0.959814956580108,246.83276778825967
2022-12-19,971140.0,262020.0,0.8360224111348759,0.891057017332606,234.2395655288072
2022-12-20,950486.0,270300.0,0.8428895040609024,0.9615792195575996,246.11401459309369
2022-12-21,905699.0,268746.0,0.8445925575439416,0.918628143781256,251.38788803406771
2022-12-22,908585.0,276334.0,0.8424270051483593,0.959688441593848,237.32422890008144
2022-12-23,891725.0,275188.0,0.8453050177076823,0.951166587108108,232.0503579905657
2022-12-24,758680.0,215536.0,0.8457062578130095,0.9571522476065464,156.4581964740352
2022-12-25,731599.0,196741.0,0.8455668358912927,0.877216134985575,247.8719732505712
2022-12-26,787672.0,227132.0,0.8471264844795102,0.9719438082327816,226.7764845495917
2022-12-27,867369.0,241695.0,0.8449306588214984,0.9330915775156676,202.16508359657402
2022-12-28,904203.0,269982.0,0.8376994759967664,0.8926263011537572,295.3368190305875
2022-12-29,945186.0,266982.0,0.836467292274787,0.9114333137093956,247.8719732505712
2022-12-30,1050756.0,286348.0,0.8342715008681604,0.9672720803775162,277.75724511310455
2022-12-31,839910.0,243946.0,0.8370653297580773,0.766593448437317,274.24133032960805
2023-01-01,719716.0,189355.0,0.8369214453635381,0.9698453787175312,272.4833742035888
2023-01-02,842261.0,228547.0,0.8436544519917456,0.9783679093413912,274.24133032960805
2023-01-03,985169.0,273459.0,0.8440352592731987,0.9476873652455646,261.5676973308511
2023-01-04,922281.0,279254.0,0.8518409921375516,0.9354487879165968,242.35648309554728
2023-01-05,922508.0,274976.0,0.8520645191939774,0.9612291324094672,266.08369058224787
2023-01-06,932794.0,273358.0,0.85248988072278,0.9325281900797696,305.064103230472
2023-01-07,809225.0,250336.0,0.8581977158620483,0.955418898712654,260.99928723473147
2023-01-08,755503.0,229074.0,0.8590608183092017,0.9768952560518316,259.3044877459012
2023-01-09,981056.0,286289.0,0.8734391947323097,0.9756388657392554,257.60968825707096
2023-01-10,1146540.0,306036.0,0.877104608697034,0.9392835287718588,286.42129665077505
2023-01-11,944957.0,288569.0,0.8865167746200444,0.8887901314273506,249.1356834913812
2023-01-12,1034292.0,310585.0,0.9325746658204289,0.9805410774861236,255.91488632772788
2023-01-13,1072059.0,320370.0,0.9684943437098502,0.994831792403943,269.4732920004212
2023-01-14,965948.0,303624.0,1.0566069226701325,0.9817176258437972,289.8108980689484
2023-01-15,807742.0,255156.0,1.053159038559044,1.0232295905000468,281.1197607470869
2023-01-16,966312.0,303811.0,1.0662255458306047,1.033586462857923,274.6888423501408
2023-01-17,988775.0,309004.0,1.0728008373442486,1.0465222360067896,291.5065266305745
2023-01-18,942079.0,294539.0,1.0685529520464727,1.0074288178230857,261.6084215421178
2023-01-19,926693.0,298607.0,1.0556324857880115,0.9805874725400766,270.95157887773
2023-01-20,933005.0,303214.0,1.079310014795248,1.0033724400731237,246.6593703433043
2023-01-21,906764.0,286001.0,1.1567738025532903,0.9911906505826686,257.8711580697071
2023-01-22,863236.0,249747.0,1.1531674935416756,1.0613178950407924,282.16336929496237
2023-01-23,933346.0,296833.0,1.1536352811440636,1.021287230438691,295.24379010298526
2023-01-24,908199.0,288416.0,1.1600189045150069,1.0297073233892222,241.0534737892733
2023-01-25,912032.0,306272.0,1.1471562045330856,1.0331659403063405,327.01052827306205
2023-01-26,892287.0,297461.0,1.1654699972248734,0.9566557991151802,289.63789623978386
2023-01-27,929064.0,305372.0,1.1624535785816723,0.95119213674006,287.7692631581637
2023-01-28,857014.0,268374.0,1.1640722287902896,1.0250673290709509,313.93010746503916
2023-01-29,829895.0,258804.0,1.185138937266116,1.022337081638205,311.4389258972278
2023-01-30,957363.0,311188.0,1.1756862942102093,1.034002530360689,269.94814157596676
2023-01-31,944348.0,312359.0,1.1606960061851923,1.0363198268316678,224.956785116114
2023-02-01,1050528.0,343824.0,1.1695088329641228,1.0546261726078456,267.9919968676472
2023-02-02,983946.0,335421.0,1.2009325291954849,1.018029842981344,283.64116298475454
2023-02-03,988867.0,317695.0,1.1836817866853517,1.0364715381969165,260.16741240066835
2023-02-04,961115.0,302062.0,1.1789977556290425,1.055822096552757,266.0358493424773
2023-02-05,802171.0,256347.0,1.1685378939092628,1.0135281626608277,297.33418721039254
2023-02-06,920525.0,304492.0,1.1547033310092913,1.0210359583915611,289.5096027434137
2023-02-07,944049.0,303225.0,1.1590089460854636,1.0044986173348438,277.77272604294564
2023-02-08,942153.0,315120.0,1.1638228728003628,1.0143847572425075,269.94814157596676
2023-02-09,1056974.0,363668.0,1.1348058156172192,1.0250654352223418,316.8956455609893
2023-02-10,923753.0,302716.0,1.0974247203010965,1.0033682361248113,287.55345521824404
2023-02-11,896301.0,281958.0,1.0943614992977542,0.9951853683824564,289.5096027434137
2023-02-12,861493.0,256348.0,1.1022719312361229,0.9830471739141798,315.85120395835895
2023-02-13,957593.0,297879.0,1.0938913745816798,0.9878495862920796,303.650130994697
2023-02-14,913570.0,305330.0,1.105772107226912,0.985511001869811,299.7571802739148
2023-02-15,993456.0,325059.0,1.14569485803329,0.9915408160687136,317.2754571159728
2023-02-16,1118226.0,341817.0,1.238809466744574,1.0001388971032008,348.41906288223083
2023-02-17,1050009.0,322140.0,1.2094664794561252,1.041656046643806,321.168407836755
2023-02-18,1046593.0,273988.0,1.2390808638582727,1.006920236558376,327.00783531939055
2023-02-19,928713.0,244509.0,1.239456065223694,1.0302033000406543,315.3289831570438
2023-02-20,908106.0,267205.0,1.242014976554886,1.0308515180854227,286.13185415263905
2023-02-21,1012926.0,293613.0,1.2418114440219206,1.0212920361556397,325.0613585575373
2023-02-22,931144.0,277803.0,1.2084241046256856,1.0027976105720746,272.5065280313633
2023-02-23,1071298.0,291650.0,1.212935392046999,1.0233472064990825,332.8472599991018
2023-02-24,964247.0,298377.0,1.1885065134669435,1.0163319006707117,262.7741526308698
2023-02-25,811239.0,259206.0,1.159840715527166,0.9889273639809144,228.8096061413121
2023-02-26,905055.0,271471.0,1.1713179709631856,1.0000584827854089,359.5566592106423
2023-02-27,982682.0,296912.0,1.179814427186462,1.0082983925958589,299.6305478012448
2023-02-28,983627.0,335341.0,1.1764810759007411,0.941169794285905,293.2098942181328
2023-03-01,1076257.0,377754.0,1.189424724343205,0.9523294289409568,363.83709596002166
2023-03-02,939444.0,330024.0,1.180223194493266,0.9909578706745495,308.1914213000036
2023-03-03,1086253.0,355066.0,1.1291751813195166,1.0049677024094947,359.5566592106423
2023-03-04,905589.0,306924.0,1.125850143872839,0.9913747690635448,325.31316829752126
2023-03-05,995537.0,287178.0,1.1311281447155879,0.8976307894230944,331.73382188063323
2023-03-06,931807.0,318245.0,1.1311631955126342,0.9766681628718288,282.5088038856414
2023-03-07,1063023.0,360867.0,1.13028621825808,0.8089873230715602,353.136002545616
2023-03-08,885079.0,290018.0,1.1159774251654901,0.9899790667960172,284.64902071937394
2023-03-09,929904.0,339133.0,1.0832149420635024,0.989821202871685,288.9294574687534
2023-03-10,979055.0,322995.0,1.0131941930299786,0.9872740722097,291.68841556457573
2023-03-11,982511.0,323403.0,1.0329975350531178,0.9603844457190974,357.2196948827462
2023-03-12,886609.0,263955.0,1.0564998659544906,0.9625230088183524,348.55982589122095
2023-03-13,999918.0,335201.0,1.1706453520905915,0.9652358558141796,339.899953782142
2023-03-14,1024780.0,327923.0,1.2605173377561525,1.019957485061456,316.0853070409517
2023-03-15,1006730.0,343857.0,1.2477887486860637,1.0541213940530465,318.2502735094446
2023-03-16,879957.0,295146.0,1.2495539414951127,1.0350297371413508,290.1056938312686
2023-03-17,1085422.0,339244.0,1.3306631633192267,1.040645457291779,318.2502735094446
2023-03-18,955447.0,293458.0,1.3801543480470506,1.0250743438872565,350.7247923597138
2023-03-19,845573.0,271293.0,1.3843719392270548,1.0289791424612136,320.4152430954912
2023-03-20,1014355.0,337263.0,1.4038751475999791,1.0449089563924077,333.4050481415559
2023-03-21,990544.0,331907.0,1.4077280200817661,1.0704923303096134,313.92033745490517
2023-03-22,940276.0,296448.0,1.4086603180547994,1.0523651348861194,344.2298898366814
2023-03-23,902932.0,292159.0,1.396837520723487,1.113424340970795,398.97082972571326
2023-03-24,893101.0,294570.0,1.4010247268548057,1.0356983237568194,377.2328854931153
2023-03-25,898042.0,287422.0,1.3785755727661908,1.0262644029749488,337.6467170066214
2023-03-26,851151.0,266890.0,1.3903155786815864,1.0468779104814292,335.3181204383247
2023-03-27,1057595.0,295339.0,1.3766317996298518,1.1115016609554216,344.63251341787395
2023-03-28,982699.0,317587.0,1.3523426194669415,1.0339963577183695,312.03214134263266
2023-03-29,977852.0,328588.0,1.403705296006115,1.0204596117744822,342.303913496396
2023-03-30,1021839.0,331354.0,1.4394866825151063,0.6641821113478267,360.93269945549457
2023-03-31,1043754.0,308895.0,1.429795676276963,1.0656451587592948,328.33232738025333
2023-04-01,1038858.0,316521.0,1.4414559120154145,1.046414139148078,326.0037274587754
2023-04-02,1012005.0,342161.0,1.4323389440056724,1.0290904040764035,346.96110998617064
2023-04-03,985157.0,336905.0,1.4160088694011645,1.0379190083913052,305.0463449313801
2023-04-04,1108155.0,419443.0,1.4212544482174954,1.0192370910159552,377.2328854931153
2023-04-05,964688.0,345029.0,1.4342879905968091,1.0468298027913248,323.67513089047867
2023-04-06,1022873.0,352346.0,1.4157132665631555,1.0170740530716478,375.58679488083015
2023-04-07,956362.0,351639.0,1.412779385434474,0.9802130103391584,338.0329417856073
2023-04-08,885739.0,325340.0,1.4153755453590255,1.015494813290839,349.93550940998693
2023-04-09,936112.0,277152.0,1.4170432993617414,1.0125263561193756,347.55499725628687
2023-04-10,947327.0,292988.0,1.4468799604388198,1.010208051813673,292.80318344178886
2023-04-11,1146146.0,375758.0,1.5197162485917903,1.045510929179567,366.5991047697063
2023-04-12,1056542.0,344791.0,1.5123752061410085,1.018245026750462,380.8821879757256
2023-04-13,1009669.0,326572.0,1.5235452581000748,1.0523416725901675,338.0329417856073
2023-04-14,1016042.0,316304.0,1.5400382191920055,1.0606963138022445,333.2719140502675
2023-04-15,1045660.0,275326.0,1.5282830331504917,1.029679092183151,376.1211602403859
2023-04-16,840992.0,235578.0,1.5250548052303068,1.0302433506560051,295.1836955954889
2023-04-17,984242.0,316549.0,1.4932140989778435,1.026198309166698,368.97962035134606
2023-04-18,1149264.0,313000.0,1.506638361644873,1.0398266896944104,395.165271181745
2023-04-19,985732.0,298359.0,1.484461986210711,1.0775063104748908,330.89140189656746
2023-04-20,951443.0,297440.0,1.4387317862209112,1.0320323590452607,319.51883283466395
2023-04-21,1015546.0,352999.0,1.402320047482229,1.0407498965995874,351.118489414672
2023-04-22,914896.0,356615.0,1.3780426090237126,1.011271643841211,360.8045175265042
2023-04-23,840711.0,434101.0,1.3846555641729374,1.023623513622241,355.96150347058807
2023-04-24,998948.0,358615.0,1.3804085436512237,0.9951306851583244,341.4324647898097
2023-04-25,895988.0,373152.0,1.3829611674223785,0.9938013971890728,302.6883558294509
2023-04-26,893248.0,433927.0,1.4483981864676578,1.007749213891253,314.79588922575624
2023-04-27,892914.0,419005.0,1.462271356194827,1.0164399806125908,314.79588922575624
2023-04-28,957827.0,484327.0,1.4705435049569542,1.0388344887334455,355.96150347058807
2023-04-29,803633.0,487346.0,1.468682468925325,1.052615786189031,331.7464366779776
2023-04-30,767567.0,561448.0,1.4700978629543051,1.0117326930041708,358.3830122420311
2023-05-01,929691.0,685711.0,1.4233557633780203,1.0178725642801083,440.7142442186647
2023-05-02,820724.0,460621.0,1.4169220299248102,1.013892637884936,312.3743804543132
2023-05-03,953701.0,488518.0,1.4294257810593014,1.0735275608575592,341.4324647898097
2023-05-04,914598.0,490738.0,1.450722360434893,1.0006229664144932,351.7127816347697
2023-05-05,822037.0,411057.0,1.4652796418912508,1.016455221943819,283.977798860469
2023-05-06,764917.0,603617.0,1.4580350178716117,1.013652408149022,355.5688393482855
2023-05-07,549932.0,614264.0,1.4398045816758145,1.289970483393193,331.70516033113665
2023-05-08,696710.0,573864.0,1.3928125035529206,1.0592989314073864,326.9324238404329
2023-05-09,772112.0,592036.0,1.3784595408158438,0.995733755104962,360.3415758389893
2023-05-10,891517.0,672910.0,1.3806105625956173,0.9927558574530352,405.68257078249
2023-05-11,831417.0,544837.0,1.3568446361303923,1.00402637416865,360.3415758389893
2023-05-12,809188.0,508450.0,1.3181567247693409,1.0205477584783549,336.47789682184043
2023-05-13,705679.0,581550.0,1.3345383003493823,0.9849440212883568,346.02336636687795
2023-05-14,835319.0,626942.0,1.3373887613477984,1.0123415290628188,415.2280403275276
2023-05-15,817441.0,526691.0,1.358646366249805,1.0830736424104908,350.79610285758173
2023-05-16,814467.0,564700.0,1.3443611683268262,1.037675301878814,365.114312329693
2023-05-17,841652.0,579967.0,1.341680488450292,1.0025595640596938,381.8188883289712
2023-05-18,814709.0,478050.0,1.347700468211265,0.9909553136807656,345.15189557295673
2023-05-19,904374.0,513521.0,1.3348204335065115,0.9926694250513964,369.4693669436957
2023-05-20,719434.0,423450.0,1.3384214246128583,1.0060145310529929,322.6699119767492
2023-05-21,775828.0,487763.0,1.3401862682506087,1.0053195433625923,371.932494472369
2023-05-22,817592.0,506455.0,1.330327123013155,1.105429092837756,354.690591130938
2023-05-23,859507.0,514901.0,1.351032509471937,0.9990607240835212,379.3218806052949
2023-05-24,859470.0,398061.0,1.319458882817498,1.012182581529871,347.30120499801205
2023-05-25,923963.0,466257.0,1.3040165863394495,1.0520577742040569,371.932494472369
2023-05-26,963216.0,533103.0,1.3175045289472913,0.9893107642988838,376.8587530766216
2023-05-27,877266.0,469559.0,1.3252994369002984,0.9936146527457868,357.1537186596113
2023-05-28,863880.0,499561.0,1.355080646125777,1.0154419060497242,394.10065641805267
2023-05-29,912071.0,548854.0,1.3802400020176524,1.0141949452270036,399.02691502230533
2023-05-30,959148.0,511408.0,1.376089305957948,1.0343781881297505,379.3218806052949
2023-05-31,925966.0,421021.0,1.3471321298200465,1.021810922277445,350.14849060783934
2023-06-01,919298.0,351891.0,1.331795237676137,1.0248639112199174,336.1872107165766
2023-06-02,982760.0,485798.0,1.3407596880913701,1.0053823505779784,417.68713947589924
2023-06-03,873884.0,380045.0,1.344315777618548,0.9961149514001228,331.0934647106818
2023-06-04,879948.0,357474.0,1.3447535866383538,1.0003814561316964,376.93717509623775
2023-06-05,884289.0,363110.0,1.3083975115458573,1.0172972898849564,351.46844506676405
2023-06-06,1032895.0,468063.0,1.294880987866302,1.0074475270773704,384.5777922713316
2023-06-07,1004588.0,429649.0,1.3223480567906962,0.9867674371518192,343.82782789167027
2023-06-08,964762.0,403263.0,1.3112266618046076,1.0103405510344403,392.2184094464253
2023-06-09,1020140.0,387748.0,1.313101548503444,1.0012158567619605,430.42150265688764
2023-06-10,943047.0,364874.0,1.2788182053157013,0.9850042800617008,392.2184094464253
2023-06-11,872589.0,401105.0,1.279941577771246,0.9924852499866624,415.1402646392034
2023-06-12,985947.0,371500.0,1.2817061085694357,0.984438254964834,399.8590302890159
2023-06-13,933842.0,405497.0,1.2874129545145712,0.991240109128448,374.39030025954213
2023-06-14,828183.0,333934.0,1.2784029248391855,1.0140506337033626,312.6656241002991
2023-06-15,919869.0,421465.0,1.244616709570396,0.9929006245838796,385.1484609959121
2023-06-16,958674.0,521861.0,1.2778206481993428,0.9744256803033228,398.1602324659681
2023-06-17,863600.0,468094.0,1.311705841852576,0.9779264866040492,364.3296236459102
2023-06-18,883864.0,442763.0,1.3132920386664029,1.0423908802295248,392.9555231284677
2023-06-19,920552.0,412858.0,1.3138860669608325,0.9653483783818136,369.5343329834107
2023-06-20,951926.0,446312.0,1.350208991275472,0.963200682680376,353.92020497090925
2023-06-21,920555.0,363604.0,1.451277966803809,0.9967967955969924,314.8848905607413
2023-06-22,1000988.0,390860.0,1.488843785311634,1.0387316287837185,356.52256151335473
2023-06-23,948738.0,373178.0,1.5007296521683173,1.0549034484931918,325.2943092357423
2023-06-24,1011110.0,360123.0,1.5118255939218959,1.04958144022636,379.94375165841166
2023-06-25,944147.0,384437.0,1.511122518431609,1.0421382420474845,398.1602324659681
2023-06-26,998904.0,405162.0,1.4937246891713116,1.0508306349610566,379.94375165841166
2023-06-27,978594.0,433747.0,1.5049350716121195,1.0560605719454272,364.3296236459102
2023-06-28,826245.0,331234.0,1.4904326691714913,1.0753064740821163,280.12238502596625
2023-06-29,970467.0,435226.0,1.4959619461353535,0.9970805185573858,367.5749407040657
2023-06-30,1067040.0,446825.0,1.501986827522366,1.0445559857484612,397.7865784244695
2023-07-01,918349.0,320180.0,1.4981329012252973,1.1384520505073157,334.84566439214683
2023-07-02,997177.0,307552.0,1.4990346772040686,1.030606542976045,430.51585473638835
